Data File Name,2100 expert_Eukaryote Total RNA Nano_DE13805377_2020-05-25_11-42-52.xad
24.15,0.4768691
24.2,0.4921069
24.25,0.5010338
24.3,0.487646
24.35,0.4780447
24.4,0.485263
24.45,0.4796628
24.5,0.4718246
24.55,0.4712171
24.6,0.4667808
24.65,0.4688479
24.7,0.4739124
24.75,0.4754829
24.8,0.4756181
24.85,0.4831424
24.9,0.4955803
24.95,0.5007805
25,0.4961739
25.05,0.4741681
25.1,0.4417808
25.15,0.4224716
25.2,0.4422659
25.25,0.4919942
25.3,0.5297229
25.35,0.547738
25.4,0.5322862
25.45,0.5282344
25.5,0.5047951
25.55,0.5151067
25.6,0.4908023
25.65,0.4333288
25.7,0.3761879
25.75,0.3635521
25.8,0.3652914
25.85,0.3778768
25.9,0.389219
25.95,0.396785
26,0.3814417
26.05,0.3511515
26.1,0.305476
26.15,0.2612397
26.2,0.2309838
26.25,0.1889725
26.3,0.1879793
26.35,0.2256682
26.4,0.235144
26.45,0.2297032
26.5,0.198939
26.55,0.1724645
26.6,0.1428432
26.65,0.1475469
26.7,0.2148139
26.75,0.2842598
26.8,0.3160717
26.85,0.3115706
26.9,0.3218449
26.95,0.3031135
27,0.289257
27.05,0.2705908
27.1,0.2556997
27.15,0.205623
27.2,0.1941604
27.25,0.2011032
27.3,0.2224165
27.35,0.2313447
27.4,0.2283316
27.45,0.2156432
27.5,0.2006963
27.55,0.2306114
27.6,0.2740573
27.65,0.3174252
27.7,0.3268454
27.75,0.3158951
27.8,0.2661749
27.85,0.2131789
27.9,0.1642214
27.95,0.1327832
28,8.943176E-02
28.05,8.071278E-02
28.1,0.1067799
28.15,0.1862403
28.2,0.3052021
28.25,0.4499029
28.3,0.6372032
28.35,0.9301012
28.4,1.473377
28.45,2.415005
28.5,3.815109
28.55,5.699553
28.6,8.339658
28.65,12.19762
28.7,17.34899
28.75,22.74265
28.8,26.62127
28.85,27.39135
28.9,24.64722
28.95,19.44885
29,13.64953
29.05,8.866406
29.1,5.642573
29.15,3.769955
29.2,2.67091
29.25,1.945675
29.3,1.471789
29.35,1.116177
29.4,0.9143777
29.45,0.8172692
29.5,0.778567
29.55,0.7442879
29.6,0.6832931
29.65,0.6192255
29.7,0.547967
29.75,0.4734942
29.8,0.4149796
29.85,0.3763708
29.9,0.3702838
29.95,0.3676668
30,0.3371429
30.05,0.3109094
30.1,0.2602521
30.15,0.2204219
30.2,0.1889427
30.25,0.1860339
30.3,0.1744461
30.35,0.1482721
30.4,0.1288998
30.45,0.119149
30.5,0.134772
30.55,0.1698699
30.6,0.1926057
30.65,0.1843273
30.7,0.1547847
30.75,0.1486397
30.8,0.1495328
30.85,0.1387208
30.9,0.1576558
30.95,0.1938089
31,0.2413317
31.05,0.2933337
31.1,0.3089392
31.15,0.2623721
31.2,0.166699
31.25,0.107755
31.3,0.1176347
31.35,0.1701848
31.4,0.2473095
31.45,0.2997202
31.5,0.2584648
31.55,0.2067721
31.6,0.1686669
31.65,0.1795112
31.7,0.1946178
31.75,0.2173716
31.8,0.2324248
31.85,0.2170034
31.9,0.2056571
31.95,0.2142175
32,0.2405688
32.05,0.2598964
32.1,0.2762362
32.15,0.2817142
32.2,0.2661494
32.25,0.2743416
32.3,0.32118
32.35,0.3757105
32.4,0.4696431
32.45,0.6561224
32.5,1.164317
32.55,2.454875
32.6,4.826663
32.65,8.397792
32.7,13.4786
32.75,20.2599
32.8,27.69222
32.85,33.84029
32.9,36.5916
32.95,35.10162
33,30.06075
33.05,23.5341
33.1,17.75587
33.15,13.61433
33.2,10.72117
33.25,8.601628
33.3,6.814152
33.35,5.320637
33.4,4.047008
33.45,3.024654
33.5,2.271188
33.55,1.670772
33.6,1.239956
33.65,0.9508738
33.7,0.7547731
33.75,0.6766319
33.8,0.6389043
33.85,0.6421191
33.9,0.6263525
33.95,0.569728
34,0.5069733
34.05,0.4232085
34.1,0.3712653
34.15,0.3859513
34.2,0.4358287
34.25,0.5365193
34.3,0.6184764
34.35,0.6383269
34.4,0.5973859
34.45,0.5593259
34.5,0.4964943
34.55,0.4284159
34.6,0.4157335
34.65,0.3991074
34.7,0.379177
34.75,0.3754133
34.8,0.3749979
34.85,0.3693361
34.9,0.3955014
34.95,0.4310268
35,0.4363136
35.05,0.4192117
35.1,0.3661991
35.15,0.3176246
35.2,0.3107386
35.25,0.3164978
35.3,0.3282185
35.35,0.3122891
35.4,0.2778651
35.45,0.2365257
35.5,0.2092349
35.55,0.1923352
35.6,0.1673168
35.65,0.1662079
35.7,0.1875347
35.75,0.2158546
35.8,0.2465625
35.85,0.2621632
35.9,0.2717822
35.95,0.272907
36,0.2848663
36.05,0.3129469
36.1,0.3228669
36.15,0.3151352
36.2,0.2941662
36.25,0.2811063
36.3,0.2732304
36.35,0.2956702
36.4,0.3029256
36.45,0.2825374
36.5,0.2684225
36.55,0.251277
36.6,0.2376956
36.65,0.2640633
36.7,0.2991407
36.75,0.2933731
36.8,0.3078262
36.85,0.3618254
36.9,0.4239488
36.95,0.4724147
37,0.4928207
37.05,0.4730535
37.1,0.4460395
37.15,0.4585362
37.2,0.4969527
37.25,0.5573362
37.3,0.6014568
37.35,0.5999683
37.4,0.5441315
37.45,0.4824255
37.5,0.537117
37.55,1.829066
37.6,5.809664
37.65,11.66802
37.7,17.38148
37.75,21.37654
37.8,23.0701
37.85,22.71247
37.9,21.23786
37.95,19.45913
38,17.2752
38.05,14.44368
38.1,11.37177
38.15,8.73665
38.2,6.709454
38.25,5.252422
38.3,4.213575
38.35,3.531301
38.4,3.015059
38.45,2.634193
38.5,2.378662
38.55,2.20124
38.6,2.058709
38.65,1.9624
38.7,1.915847
38.75,1.866084
38.8,1.806325
38.85,1.71714
38.9,1.597923
38.95,1.495978
39,1.373783
39.05,1.31419
39.1,1.271899
39.15,1.212177
39.2,1.155043
39.25,1.128161
39.3,1.097004
39.35,1.058971
39.4,1.02188
39.45,0.9702146
39.5,0.9140078
39.55,0.8727618
39.6,0.8797135
39.65,0.8931161
39.7,0.8917093
39.75,0.901207
39.8,0.8448455
39.85,0.8197158
39.9,0.81791
39.95,0.8026339
40,0.8019587
40.05,0.7644995
40.1,0.7620611
40.15,0.8214377
40.2,0.8973622
40.25,0.9483706
40.3,0.9537914
40.35,0.9325752
40.4,0.8879006
40.45,0.8448142
40.5,0.8590851
40.55,0.8601484
40.6,0.9010179
40.65,0.9896385
40.7,1.083127
40.75,1.144353
40.8,1.160819
40.85,1.146503
40.9,1.103408
40.95,1.04963
41,0.9937312
41.05,0.9216307
41.1,0.8572902
41.15,0.8263756
41.2,0.8242468
41.25,0.8185997
41.3,0.8046631
41.35,0.7784323
41.4,0.7891135
41.45,0.7938514
41.5,0.8160273
41.55,0.8322231
41.6,0.8557909
41.65,0.8553677
41.7,0.8626362
41.75,0.8690541
41.8,0.8756483
41.85,0.8875347
41.9,0.8833863
41.95,0.893225
42,0.9011841
42.05,0.8728028
42.1,0.8817391
42.15,0.8774216
42.2,0.9180422
42.25,0.9411113
42.3,0.9877191
42.35,1.035239
42.4,1.07464
42.45,1.112047
42.5,1.175185
42.55,1.220207
42.6,1.29558
42.65,1.469494
42.7,1.879719
42.75,2.714592
42.8,4.130955
42.85,6.349753
42.9,9.161363
42.95,12.07602
43,14.60815
43.05,16.48851
43.1,17.57524
43.15,17.92496
43.2,17.87608
43.25,17.6358
43.3,17.23364
43.35,16.96799
43.4,16.58146
43.45,15.91618
43.5,14.93584
43.55,13.36013
43.6,11.70342
43.65,9.898731
43.7,8.28548
43.75,6.869077
43.8,5.619663
43.85,4.592636
43.9,3.668758
43.95,2.955452
44,2.378502
44.05,1.939869
44.1,1.642547
44.15,1.502659
44.2,1.427762
44.25,1.408386
44.3,1.423445
44.35,1.367187
44.4,1.29281
44.45,1.198342
44.5,1.092584
44.55,0.9844139
44.6,0.9011095
44.65,0.8531943
44.7,0.8276799
44.75,0.8139534
44.8,0.7883227
44.85,0.7497227
44.9,0.7077262
44.95,0.6844835
45,0.6924248
45.05,0.684804
45.1,0.6855415
45.15,0.6875789
45.2,0.6925578
45.25,0.6764641
45.3,0.6635873
45.35,0.6559867
45.4,0.6542175
45.45,0.6741894
45.5,0.6970584
45.55,0.7225213
45.6,0.7104
45.65,0.7000926
45.7,0.6739129
45.75,0.6534996
45.8,0.6672797
45.85,0.6446234
45.9,0.6575475
45.95,0.6451492
46,0.6406772
46.05,0.6737245
46.1,0.7262682
46.15,0.7745771
46.2,0.8093513
46.25,0.8577169
46.3,0.8588733
46.35,0.8564959
46.4,0.8578408
46.45,0.8664209
46.5,0.9113541
46.55,0.9146969
46.6,0.9132968
46.65,0.9324456
46.7,0.9187827
46.75,0.9305344
46.8,0.9538112
46.85,0.9680071
46.9,0.9287881
46.95,0.896727
47,0.9338887
47.05,0.9590064
47.1,0.9557255
47.15,0.9238788
47.2,0.9085763
47.25,0.8217316
47.3,0.8507704
47.35,0.893875
47.4,0.9263853
47.45,0.8611574
47.5,0.7980067
47.55,0.79487
47.6,0.7779136
47.65,0.7944908
47.7,0.8307763
47.75,0.8615608
47.8,0.8669428
47.85,0.8626701
47.9,0.8747447
47.95,0.88222
48,0.9680405
48.05,1.040514
48.1,1.070754
48.15,1.123121
48.2,1.130667
48.25,1.161457
48.3,1.207815
48.35,1.328677
48.4,1.503145
48.45,1.659154
48.5,1.799601
48.55,1.936064
48.6,2.073732
48.65,2.213473
48.7,2.527468
48.75,2.897217
48.8,3.193651
48.85,3.437472
48.9,3.739044
48.95,4.168296
49,4.698083
49.05,5.300216
49.1,5.794697
49.15,6.235622
49.2,6.591306
49.25,7.027067
49.3,7.544524
49.35,8.036988
49.4,8.539267
49.45,8.9658
49.5,9.61483
49.55,10.22714
49.6,10.64469
49.65,11.13662
49.7,11.39443
49.75,11.69014
49.8,12.18051
49.85,12.65254
49.9,13.09812
49.95,13.36941
50,13.41745
50.05,13.25054
50.1,13.10465
50.15,13.07748
50.2,12.87857
50.25,12.88222
50.3,13.13097
50.35,13.2443
50.4,13.15115
50.45,12.57359
50.5,11.49452
50.55,10.28651
50.6,9.280001
50.65,8.555994
50.7,7.963183
50.75,7.372037
50.8,6.706429
50.85,6.067852
50.9,5.521984
50.95,5.024551
51,4.543713
51.05,4.003429
51.1,3.532382
51.15,3.115858
51.2,2.872521
51.25,2.609246
51.3,2.356395
51.35,2.109797
51.4,1.849638
51.45,1.6438
51.5,1.537802
51.55,1.541372
51.6,1.487827
51.65,1.38934
51.7,1.256885
51.75,1.078671
51.8,0.9239469
51.85,0.8614544
51.9,0.83484
51.95,0.8426643
52,0.8477364
52.05,0.8631172
52.1,0.858371
52.15,0.8461865
52.2,0.8276157
52.25,0.7830569
52.3,0.7623297
52.35,0.8056408
52.4,0.7658962
52.45,0.730924
52.5,0.711853
52.55,0.6799252
52.6,0.7014073
52.65,0.7145823
52.7,0.7368142
52.75,0.7244263
52.8,0.7235257
52.85,0.742013
52.9,0.7982388
52.95,0.8619917
53,0.9222552
53.05,0.9939613
53.1,1.026677
53.15,1.096943
53.2,1.166352
53.25,1.288555
53.3,1.348073
53.35,1.386555
53.4,1.419567
53.45,1.381587
53.5,1.383596
53.55,1.501345
53.6,1.680487
53.65,1.831884
53.7,1.892922
53.75,1.921875
53.8,1.987073
53.85,2.077333
53.9,2.234547
53.95,2.349976
54,2.517132
54.05,2.665749
54.1,2.7959
54.15,3.086249
54.2,3.246656
54.25,3.346218
54.3,3.406931
54.35,3.531429
54.4,3.691799
54.45,3.889533
54.5,4.245178
54.55,4.536425
54.6,4.737787
54.65,4.814425
54.7,4.872145
54.75,4.871246
54.8,5.026612
54.85,5.272177
54.9,5.632457
54.95,5.871138
55,6.080991
55.05,6.288454
55.1,6.493911
55.15,6.548932
55.2,6.651538
55.25,6.826467
55.3,6.844954
55.35,6.895856
55.4,7.111436
55.45,7.286619
55.5,7.300751
55.55,7.380656
55.6,7.450698
55.65,7.285758
55.7,7.247445
55.75,7.333384
55.8,7.307602
55.85,7.250737
55.9,7.21071
55.95,7.188108
56,7.171888
56.05,7.20371
56.1,7.187395
56.15,7.089124
56.2,6.977275
56.25,6.757095
56.3,6.628441
56.35,6.520987
56.4,6.511747
56.45,6.431897
56.5,6.428604
56.55,6.33219
56.6,6.173336
56.65,5.919031
56.7,5.603518
56.75,5.383177
56.8,5.165288
56.85,5.007072
56.9,4.879167
56.95,4.77318
57,4.617046
57.05,4.318127
57.1,4.154312
57.15,3.931772
57.2,3.758842
57.25,3.598887
57.3,3.415651
57.35,3.207057
57.4,3.048169
57.45,2.919378
57.5,2.82346
57.55,2.692931
57.6,2.599369
57.65,2.492083
57.7,2.312964
57.75,2.199512
57.8,2.080151
57.85,1.923392
57.9,1.800818
57.95,1.659481
58,1.60604
58.05,1.518791
58.1,1.49624
58.15,1.461275
58.2,1.422015
58.25,1.407979
58.3,1.354456
58.35,1.287981
58.4,1.184075
58.45,1.107783
58.5,1.084492
58.55,1.142543
58.6,1.165633
58.65,1.13563
58.7,1.039127
58.75,0.9376348
58.8,0.8673576
58.85,0.8166942
58.9,0.7697538
58.95,0.7398372
59,0.7520752
59.05,0.7783681
59.1,0.840057
59.15,0.8867413
59.2,0.8549503
59.25,0.7256432
59.3,0.6226788
59.35,0.5669202
59.4,0.5293319
59.45,0.5414819
59.5,0.5730769
59.55,0.5632034
59.6,0.5759149
59.65,0.6186545
59.7,0.6479188
59.75,0.6387329
59.8,0.5921149
59.85,0.6415635
59.9,0.7359537
59.95,0.8497439
60,0.8872147
60.05,0.8297359
60.1,0.715476
60.15,0.633477
60.2,0.5809944
60.25,0.5859451
60.3,0.5705124
60.35,0.5637381
60.4,0.5443715
60.45,0.4969648
60.5,0.4334984
60.55,0.3677139
60.6,0.3051257
60.65,0.3066826
60.7,0.3192631
60.75,0.3535538
60.8,0.4072303
60.85,0.4236881
60.9,0.4095195
60.95,0.3778018
61,0.3154678
61.05,0.2880881
61.1,0.2643688
61.15,0.2717665
61.2,0.2873874
61.25,0.2758509
61.3,0.2486584
61.35,0.1698755
61.4,0.1369427
61.45,0.1121352
61.5,0.1024857
61.55,0.120169
61.6,0.1095068
61.65,0.1014335
61.7,0.1225421
61.75,0.1607564
61.8,0.2336676
61.85,0.2871601
61.9,0.3223698
61.95,0.3656335
62,0.4635162
62.05,0.6073725
62.1,0.7811583
62.15,0.9316483
62.2,0.9495537
62.25,0.8892517
62.3,0.7690498
62.35,0.671731
62.4,0.5670671
62.45,0.4701833
62.5,0.3745206
62.55,0.2972947
62.6,0.2479439
62.65,0.2213908
62.7,0.2124374
62.75,0.1950836
62.8,0.1651812
62.85,0.1313026
62.9,0.145179
62.95,0.1651202
63,0.1415672
63.05,0.1563086
63.1,0.1884612
63.15,0.2383883
63.2,0.2632093
63.25,0.2527122
63.3,0.1902458
63.35,8.856432E-02
63.4,1.975304E-02
63.45,6.483485E-03
63.5,0.0233434
63.55,3.472435E-02
63.6,2.119203E-02
63.65,0.0142699
63.7,3.396235E-02
63.75,8.287811E-02
63.8,0.1613556
63.85,0.209144
63.9,0.248613
63.95,0.2476801
64,0.2357101
64.05,0.2079355
64.1,0.170358
64.15,0.1234639
64.2,9.122871E-02
64.25,9.008026E-02
64.3,8.505335E-02
64.35,7.680839E-02
64.4,0.0614428
64.45,7.495644E-02
64.5,8.447647E-02
64.55,9.288252E-02
64.6,8.501278E-02
64.65,5.301799E-02
64.7,2.795315E-02
64.75,0.0418752
64.8,0.1011239
64.85,0.1487012
64.9,0.1605773
64.95,0.1405111
65,0.101059
65.05,7.259056E-02
65.1,6.076457E-02
65.15,9.863124E-02
65.2,0.1452161
65.25,0.1714516
65.3,0.1918366
65.35,0.1777397
65.4,0.1464507
65.45,0.1118337
65.5,6.255468E-02
65.55,2.140296E-02
65.6,-4.695892E-03
65.65,-4.695892E-03
65.7,-4.695892E-03
65.75,-4.695892E-03
65.8,-4.695892E-03
65.85,-4.695892E-03
65.9,-4.695892E-03
65.95,-4.695892E-03
66,-4.695892E-03
66.05,-4.695892E-03
66.1,-4.695892E-03
66.15,-4.695892E-03
66.2,-4.695892E-03
66.25,-4.695892E-03
66.3,-4.695892E-03
66.35,-4.695892E-03
66.4,-4.695892E-03
66.45,-4.695892E-03
66.5,-4.695892E-03
66.55,-4.695892E-03
66.6,-4.695892E-03
66.65,-4.695892E-03
66.7,-4.695892E-03
66.75,-4.695892E-03
66.8,-4.695892E-03
66.85,-4.695892E-03
66.9,-4.695892E-03
66.95,-4.695892E-03
67,-4.695892E-03
67.05,-4.695892E-03
67.1,-4.695892E-03
67.15,-4.695892E-03
67.2,-4.695892E-03
67.25,-4.695892E-03
67.3,-4.695892E-03
67.35,-4.695892E-03
67.4,-4.695892E-03
67.45,-4.695892E-03
67.5,-4.695892E-03
67.55,-4.695892E-03
67.6,-4.695892E-03
67.65,-4.695892E-03
67.7,-4.695892E-03
67.75,-4.695892E-03
67.8,-4.695892E-03
67.85,-4.695892E-03
67.9,-4.695892E-03
67.95,-4.695892E-03
68,-4.695892E-03
68.05,-4.695892E-03
68.1,-4.695892E-03
68.15,-4.695892E-03
68.2,-4.695892E-03
68.25,-4.695892E-03
68.3,-4.695892E-03
68.35,-4.695892E-03
68.4,-4.695892E-03
68.45,-4.695892E-03
68.5,-4.695892E-03
68.55,-4.695892E-03
68.6,-4.695892E-03
68.65,-4.695892E-03
68.7,-4.695892E-03
68.75,-4.695892E-03
68.8,-4.695892E-03
68.85,-4.695892E-03
68.9,-4.695892E-03
68.95,-4.695892E-03
69,-4.695892E-03
69.05,-4.695892E-03
69.1,-4.695892E-03
69.15,-4.695892E-03
69.2,-4.695892E-03
69.25,-4.695892E-03
69.3,-4.695892E-03
69.35,-4.695892E-03
69.4,-4.695892E-03
69.45,-4.695892E-03
69.5,-4.695892E-03
69.55,-4.695892E-03
69.6,-4.695892E-03
69.65,-4.695892E-03
69.7,-4.695892E-03
69.75,-4.695892E-03
69.8,-4.695892E-03
69.85,-4.695892E-03
69.9,-4.695892E-03
69.95,-4.695892E-03
 
Alignment,On
